Id_Transacao,Mes,Loja,Valor
ecb68714,Agosto,Filial Nordeste,104
71b3ba9e,Abril,Matriz,2988
f90f98ff,Janeiro,Filial Nordeste,2017
a79b3c93,Agosto,Filial Nordeste,2784
084e122b,Setembro,Filial Nordeste,2451
6d85c695,Maio,Filial Norte,957
a280746d,Julho,Matriz,2067
b1309e25,Dezembro,Filial Norte,2472
c10b1a71,Marco,Matriz,1671
7f14385c,Marco,Filial Sul,992
b88b650a,Junho,Filial Norte,3404
85a7a480,Dezembro,Filial Norte,4999
dc7abebc,Dezembro,Filial Nordeste,2172
80147a66,Novembro,Filial Nordeste,3426
3a166b8f,Janeiro,Filial Norte,3976
cfa3d9f0,Fevereiro,Matriz,4677
4f22e7c6,Julho,Filial Nordeste,2108
b43bf1f6,Setembro,Matriz,1546
d9d46a68,Outubro,Filial Nordeste,1195
e3d6ac9a,Setembro,Filial Sul,795
384084b0,Junho,Filial Sul,3486
7de91ebb,Setembro,Filial Sul,1310
044a3da3,Maio,Filial Sul,3707
9beabb81,Agosto,Filial Nordeste,958
3e22f33d,Outubro,Filial Norte,4066
ed418ac6,Agosto,Filial Norte,2095
b8abfa5a,Julho,Filial Nordeste,2786
171acab7,Novembro,Filial Nordeste,4948
b9b42174,Junho,Filial Nordeste,4909
bae65957,Outubro,Filial Sul,2980
07e84ade,Abril,Filial Norte,1538
81cb999f,Marco,Filial Norte,4743
c6095158,Novembro,Filial Nordeste,468
0400efb5,Julho,Filial Norte,1795
c5a78172,Julho,Filial Norte,3380
1ef48d90,Dezembro,Matriz,3029
d433c778,Outubro,Matriz,145
43744abb,Outubro,Filial Nordeste,2337
cd017b90,Novembro,Filial Sul,3521
e68e39f3,Agosto,Filial Sul,4546
ea1ca262,Fevereiro,Matriz,1929
c39cedc9,Marco,Filial Norte,635
e7fe7a06,Fevereiro,Filial Norte,1182
115dbaa3,Outubro,Filial Sul,1377
f95f33a7,Junho,Filial Norte,2227
48d46d54,Janeiro,Filial Sul,1744
3f7244ee,Janeiro,Filial Sul,4999
7a1d80e5,Agosto,Matriz,4548
b59132ce,Junho,Filial Norte,4162
18199f64,Setembro,Filial Sul,4928
a22383bd,Fevereiro,Filial Norte,3185
ce647653,Fevereiro,Filial Sul,4104
5627b23a,Agosto,Matriz,545
e199df4f,Setembro,Filial Norte,701
7f42d9aa,Dezembro,Filial Sul,3466
20f591ac,Agosto,Filial Nordeste,4879
21e26d49,Setembro,Matriz,1091
ec39bdfa,Agosto,Filial Sul,4818
a3b0b446,Maio,Filial Nordeste,2684
fe202293,Marco,Filial Nordeste,3443
34c7aae3,Agosto,Filial Sul,4775
88743c48,Junho,Filial Nordeste,2576
d27d1903,Janeiro,Matriz,4203
75c4d5c3,Outubro,Filial Nordeste,2231
5f0766df,Dezembro,Filial Sul,2016
409e70b8,Maio,Filial Nordeste,3008
9389b8a4,Dezembro,Filial Nordeste,1157
7776ee15,Janeiro,Matriz,4255
7e349509,Dezembro,Filial Norte,4789
22e483a2,Julho,Filial Nordeste,4736
682a2d0c,Junho,Matriz,2892
d202ad68,Marco,Matriz,1445
5c8dacce,Novembro,Matriz,3983
007d4b53,Dezembro,Matriz,1998
8e157344,Agosto,Filial Sul,2996
d1a2579a,Novembro,Filial Norte,429
b9e46d5f,Marco,Matriz,4795
c24faa7e,Janeiro,Filial Sul,658
1e90685a,Outubro,Matriz,3989
4b068ef9,Setembro,Filial Norte,1645
979c155f,Fevereiro,Matriz,3959
fc3b0ba3,Maio,Filial Norte,141
3730fdaf,Junho,Filial Nordeste,4314
1d95d424,Agosto,Filial Sul,477
32a3c2a2,Marco,Filial Norte,2838
351e9406,Dezembro,Filial Nordeste,781
87bac20d,Junho,Filial Sul,605
ad43dea1,Setembro,Matriz,3890
a8b7c81b,Novembro,Filial Norte,3222
2892d326,Julho,Matriz,2116
58451ef7,Fevereiro,Filial Sul,1847
9fc6a95e,Agosto,Matriz,1566
6b895b18,Maio,Filial Norte,1059
4e86f489,Marco,Matriz,4738
5c5d9696,Dezembro,Filial Norte,4541
7be8f6be,Agosto,Matriz,228
ae84d8b9,Junho,Matriz,4473
0b06cc09,Agosto,Filial Nordeste,1025
021334d9,Fevereiro,Matriz,3268
05be5e10,Setembro,Matriz,4237
932a759a,Dezembro,Filial Sul,2732
0d4dcd23,Marco,Filial Nordeste,421
4b822907,Janeiro,Filial Nordeste,4968
18383db6,Dezembro,Filial Norte,2106
54b9e175,Julho,Matriz,2740
69ed768b,Agosto,Filial Nordeste,2043
70b9d1f6,Setembro,Filial Nordeste,1260
b09f9200,Dezembro,Matriz,3043
6afc8834,Abril,Filial Sul,3889
be4eb033,Outubro,Filial Sul,4230
42e5543a,Marco,Filial Sul,1459
dd92923a,Junho,Filial Nordeste,1484
62fe825c,Junho,Filial Nordeste,3348
c127ed96,Fevereiro,Filial Nordeste,3592
6e600cea,Outubro,Filial Nordeste,1809
f2d88a6a,Janeiro,Matriz,1637
445291d4,Fevereiro,Filial Nordeste,1996
d4d7329c,Outubro,Filial Nordeste,2733
f0e8590c,Dezembro,Filial Nordeste,3346
0b827bd9,Janeiro,Filial Nordeste,3769
1c93dedd,Fevereiro,Matriz,1472
fc913e12,Agosto,Filial Sul,3624
a4a776a0,Marco,Filial Norte,4180
a0453496,Maio,Filial Nordeste,1809
7cad6769,Maio,Filial Sul,4935
37f5cafd,Dezembro,Matriz,3276
bef58cca,Setembro,Filial Norte,3816
9076cccb,Agosto,Matriz,4127
ef568796,Julho,Filial Norte,1694
fecf5ce3,Janeiro,Matriz,305
7f7d91db,Junho,Filial Norte,2276
d1aabb22,Junho,Filial Norte,3080
03651b07,Julho,Matriz,4320
78088267,Marco,Matriz,3873
ab21ce8a,Maio,Filial Nordeste,1884
740561ae,Julho,Filial Norte,4748
a1113177,Abril,Filial Nordeste,1791
40c3fecb,Janeiro,Matriz,3509
5205a68f,Setembro,Filial Sul,3074
22f188f6,Janeiro,Filial Sul,442
756ab982,Outubro,Filial Sul,644
348143bb,Junho,Filial Norte,2475
85e2b124,Janeiro,Filial Nordeste,4417
47aeed81,Fevereiro,Matriz,4257
12577968,Maio,Filial Norte,1596
eea739c6,Marco,Filial Norte,2269
4bed6182,Novembro,Matriz,1726
1960ee18,Julho,Filial Norte,2063
85c74793,Setembro,Filial Norte,290
b952bd8a,Julho,Filial Norte,4049
8e1c3b07,Setembro,Matriz,2875
78d13dd2,Setembro,Matriz,4119
70c9ee20,Julho,Filial Nordeste,3017
4d8bd874,Fevereiro,Matriz,832
9e7e1dbd,Abril,Filial Nordeste,2716
efdfe98b,Junho,Matriz,2328
8fadad89,Outubro,Matriz,2549
a06ab56d,Janeiro,Filial Norte,1178
6e84d9b0,Maio,Filial Nordeste,3293
567a4937,Outubro,Filial Norte,826
70dc22a2,Fevereiro,Filial Nordeste,3849
649dd8a2,Novembro,Filial Sul,1719
11e729fb,Dezembro,Filial Nordeste,2892
81b4f669,Junho,Filial Nordeste,972
4a3d3d45,Outubro,Filial Norte,2465
023e8981,Dezembro,Filial Norte,4406
e34c69ed,Janeiro,Filial Sul,3092
79791cc3,Marco,Filial Sul,2072
ab510e4f,Abril,Matriz,4500
eb1d6998,Abril,Filial Norte,3265
e022ec4b,Agosto,Matriz,3818
d7e5ed90,Setembro,Matriz,4565
9243ab6a,Dezembro,Matriz,4351
087e4b88,Outubro,Filial Norte,3940
039e8648,Maio,Matriz,4663
ed2a3933,Marco,Filial Norte,275
e8ea8999,Setembro,Matriz,532
1b21fd05,Julho,Filial Nordeste,722
1e7edf09,Outubro,Filial Nordeste,527
144805b2,Agosto,Matriz,1119
c9929c67,Marco,Filial Norte,4883
e9dea9c3,Janeiro,Matriz,4527
ee41078e,Maio,Filial Nordeste,3516
3f29a0fc,Abril,Filial Norte,2399
6853cd0f,Novembro,Matriz,3498
6bc7cbca,Outubro,Filial Norte,2425
ed9dda78,Novembro,Matriz,2489
023c505a,Janeiro,Filial Nordeste,1438
e1784dfe,Janeiro,Filial Nordeste,4518
267a1802,Maio,Matriz,362
0a8d00e7,Dezembro,Filial Norte,4759
8a547802,Dezembro,Filial Sul,4120
f8a0253a,Fevereiro,Filial Norte,1526
bf50aee7,Janeiro,Filial Sul,3276
35789357,Abril,Matriz,961
492a543f,Fevereiro,Filial Sul,2101
f02498c1,Maio,Filial Sul,498
4506ab70,Setembro,Matriz,444
286a641b,Agosto,Matriz,1713
69376446,Agosto,Filial Norte,4289
b5c92f0b,Outubro,Filial Sul,552
396de40b,Outubro,Filial Norte,1915
73b0eada,Outubro,Matriz,4568
d7493df5,Maio,Filial Nordeste,1854
130d1039,Abril,Matriz,3034
74d00a9f,Outubro,Matriz,1199
db4bcbd7,Setembro,Matriz,1118
4f238557,Outubro,Matriz,386
f21b5cfb,Dezembro,Filial Norte,1510
fe7654dc,Fevereiro,Matriz,4362
8f87bf22,Janeiro,Matriz,2026
fe346d54,Junho,Filial Sul,2137
a791f019,Agosto,Filial Norte,4091
059c57ef,Outubro,Filial Sul,2781
41c4e03b,Dezembro,Filial Norte,123
500f430c,Novembro,Filial Sul,3244
5586d713,Dezembro,Filial Sul,2863
7eeb2244,Agosto,Filial Norte,4672
64800f99,Abril,Filial Sul,1650
5b5e0996,Fevereiro,Filial Norte,2017
2eb6c676,Fevereiro,Filial Norte,729
894aa1fb,Julho,Filial Sul,3052
bd6944ef,Abril,Filial Sul,3907
2bc5916b,Novembro,Filial Sul,3374
1bc2daf2,Setembro,Filial Norte,1956
f4847728,Setembro,Filial Nordeste,4660
8aaf4312,Julho,Filial Sul,4232
63a228b2,Novembro,Filial Sul,2178
20fea917,Janeiro,Filial Nordeste,4200
bf5e1ce5,Outubro,Filial Norte,3286
57bc8a18,Abril,Matriz,4065
654db8c3,Marco,Filial Norte,336
848449f7,Dezembro,Filial Nordeste,2801
41b7944a,Janeiro,Filial Sul,4635
263c2461,Fevereiro,Filial Norte,4368
82cb812c,Junho,Filial Nordeste,2287
ee075523,Novembro,Filial Norte,2854
495e2f57,Maio,Filial Norte,189
74265e01,Junho,Filial Norte,4887
67f758b8,Maio,Filial Norte,4058
5ac91a47,Fevereiro,Filial Sul,1205
d09c4bb7,Agosto,Matriz,345
1da35bbf,Abril,Matriz,2360
1b50e3b8,Maio,Matriz,2610
949ac929,Setembro,Filial Norte,4898
5bf19753,Junho,Matriz,4460
7b2f516c,Julho,Filial Norte,975
1bbedea4,Julho,Filial Norte,1994
172f0f59,Novembro,Matriz,4028
20a788f0,Maio,Filial Nordeste,1610
563df9d0,Maio,Matriz,2103
eab5fe49,Novembro,Filial Sul,3875
2cf27a1d,Abril,Filial Sul,3494
e8484702,Novembro,Filial Sul,2157
fbd065fd,Outubro,Filial Sul,3171
c3385335,Dezembro,Filial Norte,4198
a5ffca40,Dezembro,Filial Norte,2209
81126f30,Marco,Filial Sul,4927
87e6030c,Novembro,Matriz,2412
4c737a56,Janeiro,Filial Norte,1831
ad92a285,Agosto,Filial Sul,2040
dafddb6f,Dezembro,Filial Sul,1645
db50dc25,Outubro,Filial Nordeste,965
4ab4875e,Maio,Filial Sul,1528
051dca4f,Janeiro,Filial Sul,1224
923f2560,Fevereiro,Filial Nordeste,4980
0cd77413,Janeiro,Filial Nordeste,2277
6c4eebfb,Junho,Filial Nordeste,1498
0a430558,Julho,Filial Nordeste,3152
2300e488,Janeiro,Matriz,567
7924ef5e,Setembro,Filial Norte,4867
929e2a5a,Marco,Filial Nordeste,4583
46224a03,Janeiro,Filial Sul,415
6ee91200,Setembro,Filial Norte,4340
23ca4dac,Novembro,Filial Sul,4803
82113285,Junho,Filial Nordeste,458
e0ef7c3f,Marco,Matriz,1666
6ee1c918,Agosto,Filial Sul,3839
0ba1fc85,Janeiro,Filial Nordeste,4731
03ab82e8,Janeiro,Matriz,2825
9edf691b,Fevereiro,Filial Sul,4032
c44e43bd,Junho,Matriz,150
bf2c2984,Fevereiro,Filial Nordeste,4601
276caf30,Marco,Filial Norte,1749
56b2a89b,Setembro,Filial Nordeste,3945
c3cca684,Agosto,Filial Norte,3044
b5d1396f,Novembro,Filial Nordeste,3730
145a640d,Fevereiro,Filial Nordeste,3484
5f81fa0d,Outubro,Filial Sul,3341
a689169c,Fevereiro,Filial Norte,3168
415d934c,Fevereiro,Filial Sul,1878
cbf5967c,Dezembro,Filial Sul,2721
911919dd,Dezembro,Filial Sul,3360
97f482c7,Agosto,Filial Norte,1760
432288d4,Outubro,Filial Nordeste,4917
553472a6,Outubro,Filial Nordeste,1244
545460fc,Fevereiro,Matriz,3044
ae669c19,Fevereiro,Filial Nordeste,247
623c6bac,Abril,Filial Norte,430
28e70cdb,Fevereiro,Filial Sul,999
fbea1aa9,Marco,Matriz,2378
4258d134,Novembro,Filial Norte,4626
c3b6d255,Fevereiro,Filial Nordeste,636
458a5a99,Novembro,Matriz,129
c2fdf858,Fevereiro,Filial Nordeste,1636
30c81214,Dezembro,Matriz,3679
153717b0,Marco,Filial Sul,4331
3ccda31b,Setembro,Matriz,4339
d6d5ddb7,Agosto,Filial Nordeste,3208
a7a09917,Outubro,Filial Sul,1818
49150faa,Marco,Filial Nordeste,3941
6d2e9b9d,Maio,Filial Nordeste,1167
c212221d,Fevereiro,Filial Nordeste,1174
ca165e1d,Maio,Filial Nordeste,137
1c9d983e,Maio,Matriz,3092
e126f7f7,Maio,Filial Sul,3151
1c4f5332,Outubro,Filial Sul,2823
8bf10128,Abril,Filial Norte,4843
42598fe4,Julho,Matriz,431
9d3a3935,Novembro,Filial Nordeste,2472
2299078c,Janeiro,Filial Nordeste,3213
2c9305f1,Maio,Filial Norte,3218
a68bcf3a,Fevereiro,Filial Nordeste,1313
722bf133,Outubro,Filial Norte,1959
d22f3298,Setembro,Filial Sul,4206
e29a23a0,Setembro,Filial Norte,2510
c8344ae6,Junho,Filial Norte,1311
4555244b,Marco,Filial Nordeste,748
9dbe6acb,Maio,Matriz,1801
538504b2,Janeiro,Filial Sul,1560
3e9113a7,Outubro,Filial Norte,2711
5bcf8bc2,Junho,Filial Sul,3776
d574792f,Junho,Filial Norte,992
3b4be50e,Julho,Filial Sul,1756
fca46360,Agosto,Filial Norte,616
5a2ea4be,Outubro,Filial Nordeste,1217
5a15d230,Maio,Matriz,3232
974ffbd5,Janeiro,Matriz,3716
1d27e141,Dezembro,Matriz,2462
99744725,Novembro,Filial Sul,2871
3611c1ef,Junho,Matriz,4780
68b470e1,Setembro,Filial Nordeste,3056
f21a87bc,Agosto,Filial Norte,3537
24ab7a91,Dezembro,Filial Nordeste,1185
996287cf,Fevereiro,Matriz,1450
0f2cb422,Abril,Filial Sul,3431
7ddab97c,Outubro,Filial Norte,2861
38b7c8d5,Outubro,Filial Norte,3540
a9150f3e,Outubro,Filial Sul,2120
e4e12eb3,Fevereiro,Filial Nordeste,4251
8739a92d,Janeiro,Filial Nordeste,3367
ec77e599,Janeiro,Matriz,1621
0fd78fb8,Setembro,Filial Norte,2732
a859728d,Novembro,Matriz,1646
d1f85a15,Junho,Filial Nordeste,4066
da575309,Fevereiro,Filial Nordeste,1910
158a8c11,Marco,Filial Norte,3889
12500b25,Julho,Matriz,1011
f99bd17f,Setembro,Filial Nordeste,3989
e2493097,Outubro,Filial Nordeste,4211
de7dc847,Fevereiro,Filial Norte,1575
2f6b7f80,Marco,Filial Sul,3583
9311ef43,Fevereiro,Filial Norte,3079
7a85d2ff,Junho,Filial Sul,3919
8885eb9c,Novembro,Filial Norte,1042
240c4beb,Junho,Filial Sul,450
0486cbe7,Novembro,Filial Sul,1233
a36c7dc5,Maio,Filial Nordeste,305
90419c8c,Abril,Matriz,4076
f7b6b052,Fevereiro,Filial Norte,3292
5ae6374e,Novembro,Matriz,3953
98557123,Maio,Filial Sul,1157
3d95571c,Outubro,Filial Norte,3481
d9c629bb,Fevereiro,Filial Sul,1879
d4651356,Agosto,Filial Sul,2809
7cfb5a58,Marco,Filial Sul,1931
fc31bd2f,Junho,Filial Norte,1382
b723bdf4,Setembro,Filial Norte,1564
69759651,Junho,Matriz,400
6863b1b0,Agosto,Filial Norte,4873
22da3244,Maio,Matriz,2557
bd5abeb7,Janeiro,Filial Sul,4411
cb7c58be,Novembro,Filial Norte,3451
ac4f2a1b,Janeiro,Filial Nordeste,2628
8ba008ad,Julho,Filial Norte,2271
f4b477f3,Marco,Filial Nordeste,1664
9e7373d1,Junho,Filial Norte,161
ac6cb4f5,Setembro,Matriz,1578
0155b6ef,Agosto,Filial Norte,4601
2638e589,Janeiro,Filial Nordeste,1374
241b9ba8,Junho,Matriz,2541
3dd92003,Fevereiro,Matriz,1571
b1d02a15,Fevereiro,Matriz,1542
6ab97533,Junho,Filial Sul,2609
8e20475f,Outubro,Filial Norte,3139
0b496660,Janeiro,Filial Nordeste,4446
4fc7848c,Abril,Matriz,4866
af106d97,Abril,Matriz,4190
f456f332,Dezembro,Matriz,3412
71493019,Abril,Filial Norte,2701
3a17146e,Maio,Filial Nordeste,4915
a4ed81cb,Marco,Matriz,1485
33a18ba7,Dezembro,Filial Nordeste,758
037c2d96,Abril,Filial Sul,3263
f51f3f5f,Fevereiro,Matriz,3226
640642ff,Dezembro,Filial Nordeste,2146
95097740,Dezembro,Filial Nordeste,1880
17d9936d,Abril,Filial Nordeste,4585
ef168fb6,Fevereiro,Filial Norte,4873
1c880aa3,Agosto,Filial Nordeste,1021
09e109de,Novembro,Filial Nordeste,3610
e3052328,Julho,Filial Nordeste,1993
b7cca9fc,Outubro,Matriz,4713
cfff68b2,Julho,Filial Sul,1943
c87791e4,Agosto,Matriz,3354
9855d6a9,Outubro,Filial Sul,3394
0178a78a,Junho,Filial Nordeste,2107
7be2ec06,Maio,Matriz,2695
2fd917ac,Agosto,Matriz,4886
aa12fe63,Abril,Filial Nordeste,4063
c3d8c49a,Setembro,Filial Sul,4954
d1742d49,Janeiro,Filial Sul,2820
8e6a5603,Dezembro,Filial Nordeste,4630
647edfbb,Julho,Filial Sul,838
5ede518a,Dezembro,Filial Nordeste,3980
ad352d4d,Dezembro,Matriz,3269
cd18c46a,Marco,Filial Norte,4292
e3d42426,Junho,Filial Norte,103
b17febae,Junho,Filial Nordeste,198
d5d794d4,Abril,Filial Sul,4896
2658b5c4,Abril,Matriz,576
294a8597,Setembro,Matriz,2113
dd3ab363,Dezembro,Filial Nordeste,3508
dc675c92,Fevereiro,Filial Nordeste,587
73bc2e6b,Fevereiro,Matriz,3545
e3806c63,Novembro,Filial Sul,1288
117ac45d,Junho,Filial Nordeste,255
87eee9e0,Fevereiro,Filial Sul,824
1f8caafb,Abril,Filial Nordeste,2588
61df2cc6,Julho,Filial Norte,523
bd829011,Outubro,Filial Sul,1718
c67cdc63,Dezembro,Matriz,4882
b67b0640,Setembro,Matriz,3220
f9a067f5,Novembro,Matriz,891
3949ae1a,Maio,Filial Norte,2093
61d2d694,Novembro,Matriz,4854
677e0dd2,Novembro,Matriz,4067
40834b99,Outubro,Matriz,371
ff1867d7,Novembro,Filial Sul,375
f801511c,Janeiro,Filial Sul,135
5dfbf77c,Maio,Filial Sul,4964
2db5599e,Maio,Filial Norte,3385
2121d862,Fevereiro,Filial Norte,3756
ca64a0e6,Fevereiro,Filial Nordeste,2155
113c96b8,Julho,Filial Nordeste,1749
a6784054,Junho,Matriz,509
f1ae4b09,Dezembro,Filial Nordeste,2256
b3dfe094,Julho,Filial Norte,495
bcd36355,Junho,Matriz,4399
1cc49e38,Julho,Filial Sul,4632
6b4fc08b,Janeiro,Matriz,2129
103b7dca,Julho,Matriz,3981
bb6bb461,Novembro,Filial Nordeste,549
54b63fc3,Novembro,Filial Nordeste,3012
b718700b,Abril,Filial Nordeste,2081
fad63749,Agosto,Filial Nordeste,1662
7c64fac5,Agosto,Filial Norte,1201
47d4b400,Janeiro,Matriz,3710
50d1ef80,Maio,Filial Sul,997
c7390e23,Junho,Filial Nordeste,1690
2f597c4a,Agosto,Filial Norte,3470
ff82eb61,Marco,Filial Nordeste,2940
607db02f,Marco,Filial Sul,2771
44a5a658,Agosto,Filial Sul,4945
cbbdef3e,Janeiro,Filial Norte,429
2e8e1f37,Julho,Filial Sul,1850
978bd500,Maio,Matriz,1832
b9adf930,Janeiro,Filial Sul,3473
18fc0abd,Dezembro,Matriz,950
7b371c8f,Maio,Matriz,4670
a6297f48,Outubro,Filial Nordeste,535
356b5a9f,Agosto,Filial Norte,4244
af097f8c,Outubro,Filial Norte,1223
5313856f,Julho,Filial Nordeste,4375
1becca68,Outubro,Matriz,4230
2e85a47a,Fevereiro,Filial Nordeste,2599
d99cf1f3,Marco,Matriz,2092
988b5cc1,Novembro,Filial Sul,4664
6ea28293,Outubro,Filial Sul,915
159a31ff,Julho,Filial Sul,4229
c4943892,Dezembro,Filial Nordeste,2992
617df58e,Fevereiro,Matriz,1950
c71b632f,Dezembro,Filial Nordeste,1252
ca174424,Abril,Matriz,1989
478f2640,Novembro,Matriz,3253
4f980e0c,Setembro,Filial Nordeste,4146
c57ce4da,Maio,Filial Norte,3107
ae87f666,Abril,Matriz,2161
b007cfa4,Novembro,Filial Nordeste,4710
d2878442,Maio,Filial Norte,3867
f2608416,Julho,Filial Norte,1850
6125a933,Junho,Filial Sul,2069
877e69ce,Dezembro,Filial Norte,3365
e82611c7,Abril,Filial Sul,4738
d1338e8c,Julho,Filial Sul,984
d27329cf,Maio,Matriz,207
420239ed,Janeiro,Matriz,254
642e04dd,Junho,Filial Sul,2455
c43f50be,Dezembro,Filial Nordeste,3978
e51441e0,Janeiro,Filial Sul,553
2301e785,Setembro,Filial Norte,911
af8c0116,Marco,Matriz,2095
82061ff1,Abril,Matriz,2587
bb827a0f,Abril,Matriz,297
4321ecee,Fevereiro,Matriz,1007
7885d478,Novembro,Filial Sul,1265
ff3ce29c,Agosto,Filial Norte,1349
040c9010,Abril,Matriz,964
3a9785aa,Setembro,Filial Norte,359
04f366f9,Junho,Filial Sul,1957
00675d42,Marco,Filial Sul,2799
3390bb85,Dezembro,Filial Norte,366
e1cc6f3d,Marco,Matriz,1861
8b0ac8f9,Outubro,Filial Norte,834
18b288aa,Outubro,Filial Nordeste,485
1def520c,Novembro,Filial Nordeste,2438
72c8a222,Fevereiro,Filial Sul,3048
d52dcac1,Agosto,Filial Norte,4336
c9b4f91c,Agosto,Filial Nordeste,2541
c701d527,Abril,Filial Nordeste,807
4756cd0a,Agosto,Filial Norte,2384
b3d560b2,Setembro,Filial Norte,4057
96432279,Junho,Filial Sul,2280
c4e5bae3,Setembro,Matriz,4127
64f7f1ae,Maio,Filial Sul,2217
a12f4c93,Julho,Filial Norte,2913
e2a0c08b,Novembro,Matriz,3073
90c41d05,Maio,Filial Sul,748
87819dda,Dezembro,Filial Nordeste,492
5f283505,Marco,Filial Nordeste,3297
7566c852,Janeiro,Filial Sul,3454
23c7115c,Marco,Filial Norte,1550
e9f34b9d,Marco,Filial Norte,2284
59c8fcbc,Setembro,Filial Nordeste,3370
f9342d67,Setembro,Filial Norte,4206
b3587e0e,Setembro,Matriz,4771
64bc9633,Junho,Filial Norte,3646
51bd47ec,Setembro,Filial Sul,4929
aa3178f4,Dezembro,Filial Sul,4176
8201174a,Marco,Matriz,4300
392ff6a9,Agosto,Filial Sul,3458
5f354e94,Agosto,Matriz,900
e64435bd,Julho,Filial Nordeste,4054
02c57920,Marco,Matriz,1350
c39ab8c5,Abril,Filial Sul,1642
b28517cc,Setembro,Filial Sul,1808
fc046ecb,Julho,Filial Sul,2984
9dc7a0ca,Julho,Matriz,2748
536c2c2c,Outubro,Filial Nordeste,4696
81818229,Agosto,Filial Sul,4871
461f43c0,Maio,Filial Norte,3377
cf2d521e,Abril,Filial Nordeste,4734
685c1c62,Dezembro,Filial Nordeste,4811
6d9a10ae,Junho,Filial Norte,1121
df1831e2,Julho,Filial Norte,1400
688e1300,Julho,Matriz,2234
f457c9b6,Julho,Matriz,1740
8ba1e006,Abril,Filial Norte,739
8549b0b9,Abril,Filial Norte,2062
38829443,Fevereiro,Matriz,3251
e4a76f95,Novembro,Matriz,1639
e038d8a5,Marco,Filial Nordeste,1451
29032ed0,Dezembro,Filial Norte,3377
79778a28,Fevereiro,Filial Nordeste,2128
ad08d4c5,Setembro,Filial Sul,4983
5a10b43a,Janeiro,Filial Sul,4358
1fb05d3d,Maio,Filial Nordeste,4524
45bed561,Abril,Matriz,660
0dd67343,Outubro,Filial Sul,751
10c8c7a3,Marco,Filial Sul,2815
c83b7468,Janeiro,Filial Sul,3693
7a86a9f7,Maio,Filial Norte,3326
ac8d10d9,Agosto,Filial Nordeste,2445
cd0f2837,Novembro,Matriz,2507
16a5237f,Outubro,Filial Sul,798
7c5e7181,Agosto,Matriz,932
77aee901,Janeiro,Filial Sul,3770
48291f70,Novembro,Filial Norte,2391
31870135,Novembro,Filial Norte,3487
bce9a4ee,Dezembro,Matriz,822
75a30d6a,Novembro,Filial Sul,4376
d6c916bb,Junho,Filial Sul,4736
581d6a2e,Outubro,Filial Nordeste,2271
08b79fb8,Junho,Filial Norte,3496
bdc65303,Fevereiro,Filial Sul,743
1e546eee,Julho,Filial Nordeste,4708
5b67fa26,Dezembro,Matriz,3023
dff1c362,Abril,Filial Sul,1280
237f755f,Julho,Filial Nordeste,4699
298b1d97,Marco,Filial Nordeste,1067
1ba86bf4,Julho,Filial Nordeste,2489
f225838b,Abril,Filial Sul,1141
16bb8656,Setembro,Matriz,3922
e02ef84f,Julho,Filial Sul,3237
42c35bb3,Janeiro,Matriz,4138
9ef3be44,Julho,Matriz,1629
ec368534,Janeiro,Filial Nordeste,908
bb5f003e,Novembro,Filial Sul,3658
bda868cf,Agosto,Filial Norte,644
92650576,Fevereiro,Filial Norte,4388
eea610ea,Julho,Filial Norte,2967
ef700bfd,Abril,Matriz,3701
c7255ace,Janeiro,Filial Sul,2009
ff5a63be,Janeiro,Filial Sul,4647
66037975,Outubro,Filial Norte,3690
cd9b5680,Outubro,Filial Norte,4416
6e035770,Dezembro,Filial Norte,4467
ab61d673,Novembro,Matriz,1961
f39d87b5,Marco,Filial Sul,3370
389f2052,Agosto,Matriz,3840
647846af,Marco,Matriz,1998
3ed6d368,Novembro,Filial Nordeste,1496
76e009f8,Julho,Filial Sul,687
3cb7302a,Novembro,Filial Nordeste,983
a421622c,Janeiro,Filial Norte,1049
11db0e9f,Junho,Filial Sul,2594
f26c33c5,Janeiro,Filial Nordeste,1840
167f914d,Outubro,Filial Norte,3173
510a4d4d,Janeiro,Filial Norte,1226
10f724f7,Marco,Filial Sul,3139
28676c37,Maio,Filial Sul,4382
4fd108bd,Fevereiro,Filial Nordeste,1571
ae8b7020,Setembro,Matriz,584
3f4196a6,Julho,Filial Sul,3956
547a7d6c,Agosto,Filial Nordeste,492
0e73f7e7,Agosto,Filial Norte,4177
40a9640b,Novembro,Matriz,1691
52c22e49,Janeiro,Filial Norte,4537
b28f231b,Marco,Filial Nordeste,2783
88cb232b,Setembro,Matriz,2568
9c66bb6f,Novembro,Matriz,1292
8ce45944,Marco,Filial Norte,334
a5fe7d3a,Agosto,Filial Nordeste,180
1ab08941,Julho,Filial Sul,1913
f1ad4805,Setembro,Filial Norte,3851
a21cab3b,Dezembro,Filial Sul,1431
4114954d,Maio,Filial Sul,380
e6e77872,Novembro,Filial Sul,3309
d3427372,Fevereiro,Filial Sul,3703
de8e5fd0,Julho,Matriz,4769
d41d8e71,Setembro,Matriz,362
dc1e88be,Outubro,Matriz,885
1a37ec51,Dezembro,Filial Nordeste,705
3f352300,Outubro,Filial Sul,876
46840a75,Abril,Filial Norte,4937
fdd54df3,Fevereiro,Filial Nordeste,2187
9888241c,Setembro,Matriz,4602
baaf882c,Julho,Filial Sul,3082
f42fbcb4,Marco,Filial Norte,244
17340f9f,Abril,Filial Nordeste,2425
72a8b58f,Maio,Matriz,2047
