Id_Transacao,Mes,Loja,Valor
242dd5c6,Janeiro,Filial Nordeste,3508
fa7fddc4,Abril,Filial Nordeste,2646
546c7659,Setembro,Filial Nordeste,3419
9bc13022,Janeiro,Filial Sul,2101
a062f7db,Agosto,Filial Norte,279
a378555b,Agosto,Filial Nordeste,669
d2eb39c3,Novembro,Filial Norte,718
4b96484a,Fevereiro,Filial Norte,1153
111a98a0,Junho,Filial Sul,4637
04eada05,Dezembro,Filial Norte,2875
7a1f8ceb,Julho,Filial Sul,2651
f6f142cd,Fevereiro,Filial Sul,4621
df7dd218,Outubro,Filial Sul,2731
00938c28,Outubro,Filial Sul,1751
2c733c66,Agosto,Filial Norte,3006
947d2242,Abril,Filial Sul,3387
c79243aa,Setembro,Filial Sul,1116
395c032d,Novembro,Matriz,4463
506903ea,Maio,Filial Nordeste,1654
208ef92f,Marco,Matriz,4744
55d85b4c,Fevereiro,Matriz,564
1fdf72fb,Junho,Filial Norte,971
4a2b8260,Fevereiro,Filial Norte,630
ae0cb3d6,Maio,Filial Norte,1525
4fa00907,Fevereiro,Filial Norte,4605
46096777,Outubro,Filial Norte,396
8d503ac5,Junho,Matriz,1614
b1203db1,Maio,Filial Sul,1424
102a0b92,Maio,Matriz,482
d42bb81d,Outubro,Filial Sul,3800
2e7cc6f0,Outubro,Filial Norte,4119
c0b660e5,Agosto,Filial Nordeste,3427
65afce08,Marco,Filial Sul,4163
87c904e8,Junho,Filial Norte,573
3f46789c,Junho,Filial Sul,3034
f539b260,Novembro,Filial Norte,1568
83e0b868,Setembro,Filial Sul,2375
379b3c1a,Novembro,Filial Sul,1738
e876ed42,Outubro,Filial Norte,1878
a008ead3,Novembro,Filial Sul,4117
c1dc0a1a,Setembro,Matriz,1134
ddc73800,Outubro,Filial Sul,4838
fe650569,Dezembro,Filial Nordeste,1018
7878c98b,Agosto,Filial Sul,4885
ca0a40a5,Maio,Filial Norte,4091
3b515a0d,Fevereiro,Matriz,1223
2d834d30,Marco,Filial Sul,3954
aa2cdfe0,Outubro,Matriz,1049
c15b80cc,Maio,Filial Sul,2289
ad7f3a6c,Marco,Filial Sul,2018
ceedb93e,Dezembro,Filial Nordeste,3475
e5008b95,Setembro,Filial Sul,3564
4df7e8ab,Janeiro,Filial Sul,4909
f34aa4a8,Setembro,Filial Nordeste,3048
8a6e10a0,Marco,Filial Nordeste,3744
3daf2d2a,Setembro,Matriz,1984
7440edc5,Marco,Filial Sul,2687
4840433f,Dezembro,Filial Sul,2903
410c1d67,Novembro,Matriz,4362
3571585a,Fevereiro,Filial Norte,3705
354c1bf5,Fevereiro,Filial Norte,725
90da1c3b,Fevereiro,Matriz,1760
a8d180fc,Outubro,Filial Nordeste,4431
b8f48701,Dezembro,Filial Norte,1184
1428fa77,Novembro,Matriz,1895
0b29cd60,Outubro,Filial Sul,2438
dd4339e2,Marco,Filial Norte,1087
45812024,Dezembro,Matriz,3836
385db8c1,Maio,Filial Sul,4099
399027a8,Marco,Filial Nordeste,3396
a237b465,Julho,Filial Norte,2913
da1bac81,Junho,Filial Nordeste,2453
a5fe8c13,Maio,Matriz,3955
833a663e,Outubro,Filial Norte,521
bb648b9f,Dezembro,Filial Sul,873
fe1ea0ae,Outubro,Filial Nordeste,1224
048ac7f3,Setembro,Filial Sul,2248
e1879264,Novembro,Filial Nordeste,4365
6b1890e2,Janeiro,Matriz,2463
13c11860,Janeiro,Filial Nordeste,4868
a8f2da38,Maio,Filial Norte,2832
cf1b4bcb,Janeiro,Filial Norte,1640
ce38807d,Janeiro,Matriz,3609
b0e550de,Janeiro,Filial Nordeste,2702
b4c89b6e,Janeiro,Filial Sul,2168
8fa15bce,Fevereiro,Filial Nordeste,2936
9ff82c3b,Novembro,Filial Norte,468
e52d3be0,Junho,Filial Norte,1848
e191d526,Outubro,Filial Nordeste,2605
5855a26c,Abril,Filial Norte,4455
080126d9,Junho,Filial Nordeste,2409
7acfec72,Marco,Matriz,1492
cec064ea,Julho,Filial Sul,462
0ea34b47,Abril,Filial Norte,770
afb6c995,Fevereiro,Filial Sul,2010
628c3bcc,Outubro,Filial Nordeste,1752
dbcaf361,Julho,Filial Sul,1101
5980fc86,Maio,Filial Nordeste,1451
ea2bcbca,Outubro,Filial Sul,2509
cc3c6d79,Setembro,Filial Sul,304
a49f0288,Junho,Filial Sul,2455
ce1df945,Dezembro,Filial Sul,4407
d8fd326f,Marco,Filial Nordeste,3867
fc5ea40b,Outubro,Filial Norte,1155
89797800,Setembro,Filial Norte,1149
3a01819a,Dezembro,Filial Sul,905
f45534dd,Outubro,Filial Sul,3064
78b3e38e,Julho,Filial Sul,3531
a9f6a960,Marco,Filial Nordeste,3497
0fc44b9d,Maio,Filial Nordeste,3368
b01faeac,Janeiro,Matriz,2801
fd7891bd,Abril,Filial Norte,4066
aa7b2270,Abril,Filial Sul,1635
4d9eca53,Dezembro,Filial Sul,2015
a439f2a8,Junho,Matriz,4961
11d50cc4,Setembro,Filial Norte,1001
f61bd73b,Abril,Filial Norte,1407
409cf974,Janeiro,Filial Norte,3081
e4ba9c36,Fevereiro,Filial Norte,2283
5dd894d8,Fevereiro,Matriz,3398
485db48e,Novembro,Filial Norte,3007
88094ac8,Dezembro,Filial Norte,4886
05d0d1d9,Outubro,Filial Sul,2432
0cc7bc15,Marco,Filial Nordeste,2362
7ec025f5,Marco,Matriz,4821
37a963bc,Julho,Matriz,1093
f5ba9345,Maio,Matriz,3598
9e698832,Setembro,Filial Nordeste,3261
a7145123,Abril,Matriz,3088
72f7d04c,Dezembro,Filial Norte,903
bea239a9,Agosto,Filial Norte,1992
9bbb7204,Abril,Matriz,2775
c3ded661,Maio,Filial Nordeste,3067
01ca4ac8,Maio,Filial Nordeste,1196
5f02f3b6,Julho,Filial Sul,1606
3dec667e,Abril,Filial Norte,2444
2b9b4dd5,Agosto,Matriz,4197
8979e49a,Janeiro,Filial Nordeste,685
6dcdfca0,Janeiro,Filial Nordeste,2008
fd8d74cf,Abril,Filial Sul,1650
cfb437da,Marco,Filial Nordeste,4488
7158d52a,Marco,Matriz,1656
792fb0f7,Fevereiro,Matriz,4631
b0d7a7a7,Abril,Matriz,4224
399c1699,Fevereiro,Matriz,613
06612924,Julho,Filial Sul,1040
71917b40,Novembro,Filial Norte,1142
df9cbd2e,Setembro,Matriz,2166
74dbc1af,Julho,Filial Nordeste,1012
2b7428fc,Maio,Matriz,4494
594fd09d,Abril,Filial Sul,4709
a7f91cfc,Marco,Filial Norte,3668
fc0ee181,Agosto,Filial Sul,3106
776cc2e9,Janeiro,Matriz,1387
27b2b4ee,Dezembro,Filial Nordeste,3647
90520b5c,Agosto,Filial Sul,4743
71b300eb,Agosto,Filial Nordeste,4444
6df6480a,Abril,Filial Nordeste,1332
80109878,Julho,Filial Norte,407
0ce6348f,Maio,Filial Nordeste,4451
24cdaf7c,Outubro,Filial Norte,324
44afa3a7,Marco,Filial Norte,2124
5512c5e3,Fevereiro,Filial Norte,284
4b44dbea,Junho,Filial Sul,1231
49836249,Outubro,Matriz,1083
cdb3c5ba,Abril,Filial Sul,3033
2e5785a0,Dezembro,Filial Sul,1212
c2855a47,Abril,Filial Norte,2355
b8b63702,Janeiro,Matriz,1374
a3a25d85,Janeiro,Filial Sul,3665
a11c40ab,Junho,Matriz,734
86831329,Outubro,Filial Sul,448
d03f3d29,Julho,Filial Sul,1636
079f60f2,Abril,Matriz,1206
33bf29d9,Novembro,Filial Sul,3029
20bd9464,Novembro,Filial Norte,3300
ecd079e8,Setembro,Filial Nordeste,3447
29cbb7fd,Setembro,Filial Sul,406
8e3146f7,Janeiro,Matriz,3141
82f879bf,Junho,Filial Norte,4248
82228db3,Agosto,Matriz,2426
620bf601,Janeiro,Filial Norte,424
80395768,Junho,Matriz,234
e7b163d3,Maio,Filial Nordeste,3652
598b2028,Novembro,Filial Sul,790
c13e78e6,Novembro,Filial Nordeste,1403
22336119,Novembro,Filial Nordeste,4244
fb772ee4,Agosto,Matriz,4177
effc55f8,Abril,Filial Norte,3293
1abf0297,Novembro,Filial Nordeste,3907
52b8a297,Maio,Filial Nordeste,1436
02e36255,Dezembro,Matriz,193
efb2c8d5,Julho,Filial Norte,4961
1d92cf49,Janeiro,Filial Nordeste,4952
6d347dd8,Maio,Filial Sul,3949
e52d85fb,Fevereiro,Filial Nordeste,1941
622a3d26,Abril,Filial Norte,350
dc1f629c,Marco,Filial Sul,3393
23ecb4e4,Fevereiro,Filial Norte,4638
2b62a959,Abril,Matriz,4998
95eff7ad,Agosto,Filial Sul,1616
a2fab9ee,Dezembro,Filial Sul,3265
9f49a45f,Outubro,Matriz,830
91f353b3,Julho,Filial Norte,681
9357658d,Marco,Filial Nordeste,911
417f0dfa,Novembro,Filial Nordeste,4176
a0a0f19b,Setembro,Filial Sul,4649
25da30be,Julho,Filial Sul,2238
bc18d369,Junho,Filial Sul,1725
0e99ce00,Setembro,Filial Nordeste,4806
201e92a9,Setembro,Matriz,4393
f7f7cf24,Novembro,Filial Nordeste,1000
69e0d0be,Junho,Filial Norte,903
4bf00f55,Fevereiro,Filial Norte,1050
e70a3ef9,Novembro,Filial Nordeste,2429
9bb36178,Janeiro,Filial Sul,4127
c9c50ed0,Fevereiro,Matriz,777
6505be6a,Julho,Filial Norte,3170
36b0b154,Julho,Filial Norte,4307
8b9096e5,Setembro,Filial Nordeste,3407
39d460a9,Abril,Filial Nordeste,2201
2a2b2d33,Novembro,Filial Nordeste,2085
272f2ecc,Marco,Filial Sul,2625
66b97cdc,Maio,Filial Sul,245
bd2d0798,Novembro,Filial Nordeste,2688
102ebda1,Abril,Matriz,1072
71624bb8,Dezembro,Filial Nordeste,1057
94e0b47a,Dezembro,Filial Norte,4264
0fb44cae,Abril,Filial Norte,4028
1c6810ee,Julho,Filial Sul,1793
11e75653,Janeiro,Matriz,4175
8b043351,Agosto,Matriz,3688
20d3c007,Junho,Filial Norte,1223
8c106b86,Abril,Filial Nordeste,1496
24bd3a7b,Julho,Matriz,3602
b46f2a50,Abril,Matriz,4326
3f5747c2,Outubro,Filial Norte,2911
9cb88c09,Fevereiro,Filial Sul,866
3219e5eb,Dezembro,Filial Nordeste,4531
86bb6315,Abril,Filial Nordeste,1536
4b8ba91e,Janeiro,Matriz,4121
68369ff5,Outubro,Filial Sul,1140
e49fb667,Marco,Filial Nordeste,2999
a17b7a16,Dezembro,Filial Sul,2871
5f442887,Agosto,Matriz,1514
4b860c69,Dezembro,Matriz,4991
fb3f25f8,Fevereiro,Matriz,4625
407ae6ec,Junho,Filial Norte,4413
55cec3da,Setembro,Matriz,2779
4da16711,Abril,Filial Sul,2699
5e4e7dd5,Junho,Matriz,157
f50a83ef,Setembro,Matriz,3803
40161dbd,Marco,Filial Sul,1085
5d24b42b,Novembro,Filial Sul,3379
91a21c9a,Janeiro,Matriz,4974
da985946,Maio,Filial Sul,2441
110e9214,Abril,Filial Norte,1209
addd9355,Agosto,Filial Norte,1856
a5cf3822,Novembro,Matriz,4437
d0b28567,Agosto,Filial Nordeste,2830
761297d1,Janeiro,Filial Norte,4518
71d2b845,Novembro,Filial Nordeste,4393
44bcea3c,Maio,Filial Sul,3533
e678cd70,Junho,Filial Nordeste,825
740ef0ae,Julho,Filial Sul,1941
3f8671f9,Janeiro,Filial Norte,3629
3818a004,Agosto,Filial Norte,3239
4f1eeaf0,Agosto,Filial Sul,4833
c088d34b,Marco,Filial Nordeste,138
57180e66,Janeiro,Matriz,4828
99912579,Janeiro,Filial Norte,3292
5afa977e,Marco,Matriz,2038
65470ff9,Junho,Filial Norte,4847
62ee1e72,Novembro,Filial Sul,772
b5149343,Novembro,Filial Nordeste,2908
1529987b,Abril,Filial Nordeste,565
9c4bf050,Janeiro,Filial Sul,3303
bd29133f,Dezembro,Filial Nordeste,2959
2d6d002b,Abril,Filial Norte,353
538552bb,Marco,Filial Norte,4529
d4328955,Outubro,Matriz,3863
e3a9b646,Junho,Filial Sul,4115
2cc16864,Outubro,Filial Sul,3945
4bc933f3,Janeiro,Filial Nordeste,4505
8f24d1bd,Julho,Filial Sul,753
1964cbbc,Abril,Filial Sul,3927
d45ec98a,Abril,Filial Nordeste,4901
a9d292f1,Janeiro,Matriz,3601
72e565f5,Dezembro,Filial Nordeste,1897
c4301a2d,Setembro,Filial Nordeste,4392
4b377218,Novembro,Filial Nordeste,3222
fe425b1f,Setembro,Matriz,2741
85f6467a,Abril,Filial Norte,4984
f0dd3c03,Dezembro,Matriz,2333
1b9e53f2,Dezembro,Matriz,4489
37af5523,Abril,Filial Sul,486
61d3d254,Marco,Filial Nordeste,3417
6016ee16,Junho,Filial Norte,2821
15e65f98,Novembro,Filial Norte,2251
be8413fe,Agosto,Filial Nordeste,4825
bc7cffa2,Maio,Filial Sul,2199
32f2a42b,Novembro,Filial Nordeste,3936
c3775e96,Novembro,Filial Nordeste,3393
d17827c1,Janeiro,Filial Norte,3987
d00cd5b6,Outubro,Filial Norte,1822
095a4d82,Fevereiro,Matriz,2402
28995de0,Julho,Filial Norte,2869
dfec56a1,Dezembro,Filial Nordeste,4553
87e96024,Janeiro,Filial Nordeste,3312
f9382cd5,Agosto,Matriz,758
cc4a04a6,Julho,Filial Norte,2202
eeb3b524,Abril,Filial Nordeste,311
72adb3dc,Fevereiro,Filial Sul,1513
631e7492,Outubro,Matriz,1265
347350f6,Julho,Matriz,3253
25d4d0d2,Agosto,Filial Nordeste,4446
a18d4645,Julho,Filial Nordeste,4144
0997f196,Setembro,Filial Nordeste,3794
c222bf40,Abril,Filial Sul,2828
74c00d5e,Dezembro,Filial Sul,2344
a2ad4b27,Junho,Filial Sul,4444
6b9d157c,Fevereiro,Filial Norte,4629
565d192e,Maio,Filial Sul,3411
f3386154,Dezembro,Filial Norte,1355
3bbfd994,Outubro,Filial Norte,579
7e29619f,Janeiro,Filial Sul,526
fdaaabd7,Outubro,Filial Nordeste,2785
51f4ae75,Maio,Matriz,2763
134974c3,Marco,Filial Norte,3485
42b4ac86,Janeiro,Filial Nordeste,3933
a0d27a42,Janeiro,Matriz,3331
a9d8937c,Setembro,Filial Sul,2534
7ef828ee,Junho,Filial Norte,284
8a41e18a,Fevereiro,Filial Nordeste,797
b5400824,Maio,Filial Sul,3277
4f6a65b3,Julho,Filial Sul,716
92f99209,Outubro,Filial Norte,1725
9fee56b1,Maio,Filial Norte,3745
534beee6,Outubro,Filial Norte,858
97e583da,Dezembro,Filial Sul,143
89b395c7,Dezembro,Filial Norte,3510
4b09194f,Janeiro,Filial Norte,1179
5b172f78,Novembro,Matriz,2988
48b1076c,Setembro,Filial Norte,1894
c5b5e7bc,Novembro,Filial Nordeste,4332
c52ee75a,Julho,Filial Nordeste,3473
e17c73c7,Marco,Filial Nordeste,1976
88fe8baf,Marco,Filial Nordeste,856
f1170634,Setembro,Filial Sul,3092
82905038,Fevereiro,Filial Norte,1542
6292701b,Abril,Filial Norte,497
7ddb9604,Maio,Filial Sul,1727
6a5d9de3,Marco,Matriz,4574
44995c7b,Abril,Filial Nordeste,4726
257f486f,Agosto,Filial Sul,1897
88d74b9a,Fevereiro,Filial Sul,1237
4fb861e8,Outubro,Matriz,968
b3321d37,Novembro,Filial Norte,4983
9da373f7,Junho,Filial Sul,419
611ee46f,Maio,Filial Sul,279
24a663d8,Outubro,Filial Nordeste,1539
585cf0ec,Novembro,Filial Sul,325
667bce45,Outubro,Filial Sul,1832
4ee8bb60,Janeiro,Filial Norte,3614
601a8118,Setembro,Matriz,3621
1645d6ea,Marco,Filial Norte,1174
e84d80f5,Novembro,Filial Norte,3441
3d0a37cf,Marco,Matriz,4112
3222809c,Agosto,Matriz,3802
fc2f1391,Julho,Filial Norte,3594
8181f383,Novembro,Matriz,1042
8d97a4d0,Janeiro,Filial Sul,2997
fcbd0cb0,Setembro,Filial Nordeste,1176
85e16380,Setembro,Matriz,4832
659c4561,Agosto,Filial Norte,1826
b4a9542f,Agosto,Filial Sul,1149
a849a22e,Marco,Filial Norte,3557
d31c6b0f,Setembro,Matriz,1360
96697017,Maio,Filial Nordeste,3486
97f720cc,Agosto,Matriz,1344
e9703ba5,Junho,Filial Nordeste,3432
13e38f68,Setembro,Filial Norte,1437
085ea870,Julho,Filial Norte,1537
2b457b99,Agosto,Filial Norte,1217
9b619edf,Outubro,Filial Nordeste,3730
ae192336,Agosto,Matriz,904
58b18360,Marco,Filial Sul,1018
395e5911,Novembro,Filial Sul,3291
8935f3c3,Marco,Filial Nordeste,3459
b16e0a9f,Agosto,Matriz,1884
b527ea7a,Junho,Filial Norte,2200
c9d23cc6,Abril,Filial Norte,2757
672ec756,Agosto,Matriz,3877
518896a4,Fevereiro,Filial Nordeste,1314
811e5177,Marco,Filial Norte,2061
1c89c187,Maio,Filial Norte,2583
b5848ee6,Janeiro,Matriz,489
64351514,Setembro,Filial Nordeste,1238
7f8b603b,Junho,Filial Nordeste,1864
74aea177,Setembro,Filial Nordeste,4073
2baf97d5,Junho,Filial Norte,4317
11be8fcf,Dezembro,Filial Nordeste,326
5a4a10bd,Janeiro,Filial Sul,4930
fdc59257,Outubro,Matriz,1897
48cd6c44,Setembro,Filial Nordeste,3941
f7123370,Fevereiro,Filial Nordeste,313
b663f70b,Abril,Matriz,3014
ef28f3a0,Outubro,Filial Nordeste,1709
307dd6a8,Outubro,Matriz,4038
043aff09,Outubro,Filial Norte,550
fc2a665d,Julho,Matriz,317
e9bb6a29,Setembro,Filial Nordeste,2470
d32642d1,Junho,Filial Norte,3012
efa7c40d,Setembro,Filial Sul,748
7dc709b3,Junho,Filial Nordeste,3621
521f93aa,Agosto,Filial Norte,2722
a503bc58,Julho,Filial Norte,4782
30387bc5,Junho,Filial Norte,2921
bcf2acfc,Outubro,Filial Sul,3556
f88f856b,Julho,Filial Sul,898
c9801d0b,Novembro,Filial Sul,2208
e3855441,Janeiro,Matriz,4123
f83dded9,Agosto,Matriz,838
ca7368e2,Abril,Filial Nordeste,3216
0f759979,Dezembro,Filial Sul,2652
3286f81c,Abril,Matriz,4783
030cba9b,Abril,Filial Norte,153
de5f609f,Novembro,Matriz,3589
b29112af,Julho,Filial Sul,3565
d7e02ef9,Dezembro,Filial Nordeste,927
7c85fd31,Novembro,Filial Nordeste,3874
08c0f589,Janeiro,Filial Sul,2003
8936e471,Agosto,Matriz,3119
d2976687,Junho,Filial Sul,1624
56359087,Janeiro,Filial Norte,4003
2ebdf802,Janeiro,Filial Nordeste,4290
03974c6a,Julho,Filial Norte,4034
b4a1b002,Marco,Filial Norte,167
c586c8af,Outubro,Filial Norte,2810
9fe4ba9c,Outubro,Filial Norte,3180
0795157a,Junho,Filial Nordeste,3067
1897a82b,Maio,Filial Norte,3265
381b296f,Maio,Filial Sul,2751
fb53c932,Janeiro,Filial Nordeste,1920
845dbbd3,Novembro,Matriz,4169
712917b5,Janeiro,Matriz,1458
b92c59c8,Junho,Matriz,1103
9da55650,Dezembro,Filial Sul,2574
5df8dfd4,Abril,Filial Norte,4980
b3df874a,Marco,Filial Sul,554
61b348ab,Junho,Filial Sul,2699
a1023d41,Outubro,Filial Nordeste,4528
ee5373b5,Setembro,Filial Sul,1196
91a57a90,Outubro,Matriz,1773
9f392a3a,Abril,Filial Norte,966
4863a191,Dezembro,Matriz,3521
ed32de9b,Julho,Filial Nordeste,1875
8a22a57c,Novembro,Filial Nordeste,570
b8ec00b0,Fevereiro,Filial Norte,1773
922ba619,Maio,Filial Nordeste,494
61bfec2a,Agosto,Filial Sul,2305
a75ed01b,Junho,Matriz,772
b6a24cfb,Maio,Matriz,762
537a6319,Junho,Filial Sul,203
567ff651,Agosto,Filial Sul,1361
b7b03d6b,Maio,Filial Norte,4570
a9a83a12,Julho,Matriz,4554
e44592d6,Julho,Filial Norte,4986
ebf98de7,Fevereiro,Filial Nordeste,4206
d771a480,Julho,Filial Nordeste,2600
0d0a5e8d,Fevereiro,Matriz,2002
7a8067f9,Agosto,Filial Sul,4487
ca0ad61d,Marco,Filial Sul,4858
6fa0418c,Dezembro,Filial Norte,3193
f00dc6a7,Janeiro,Filial Norte,1162
92705c3f,Outubro,Filial Nordeste,2769
a1ce9212,Janeiro,Filial Sul,2153
e4578019,Agosto,Filial Sul,2417
314baf70,Maio,Filial Sul,1772
6be17b29,Fevereiro,Filial Norte,456
ade57fdd,Agosto,Filial Sul,3125
6db85bbc,Dezembro,Filial Sul,4536
5ddee3a9,Outubro,Filial Norte,2494
35e1500b,Setembro,Filial Norte,423
a7e60279,Dezembro,Filial Norte,3178
d2a21ca8,Novembro,Filial Norte,4037
93711fc8,Setembro,Filial Norte,4017
c67d3fa2,Outubro,Filial Norte,150
b755ba55,Abril,Filial Norte,1469
8756de71,Novembro,Filial Sul,938
0c6d3cfd,Novembro,Filial Sul,601
7d97499c,Julho,Matriz,4312
35fa7b59,Abril,Filial Nordeste,4013
bce3359a,Agosto,Matriz,3181
50722100,Setembro,Filial Sul,342
24f063bb,Janeiro,Filial Sul,1820
dc6c8db2,Janeiro,Matriz,2625
60fa9153,Dezembro,Matriz,483
6b28768f,Novembro,Matriz,2766
519250dc,Janeiro,Matriz,1719
291988da,Junho,Filial Nordeste,853
7d7f4530,Maio,Filial Norte,2784
0a6dcd2c,Agosto,Matriz,1249
c169d38e,Fevereiro,Matriz,2725
913dc99d,Agosto,Filial Norte,4263
89e22fc0,Setembro,Filial Sul,2977
84f615d4,Outubro,Matriz,2576
f5f5beac,Setembro,Filial Sul,3438
b6371169,Maio,Filial Norte,4811
245a885f,Agosto,Filial Nordeste,4187
8da62890,Abril,Matriz,2177
e0da36ec,Janeiro,Filial Norte,1563
a75d48ee,Setembro,Filial Sul,4315
769d32eb,Novembro,Filial Nordeste,2841
8c9c20a7,Dezembro,Filial Nordeste,142
a4b4fd03,Dezembro,Filial Norte,2442
d13c0793,Janeiro,Matriz,2584
b910e470,Agosto,Matriz,926
4780c82a,Novembro,Filial Nordeste,2482
6b22fc09,Agosto,Filial Sul,2272
5fa8f6fc,Janeiro,Filial Nordeste,2131
395317ae,Setembro,Filial Sul,4898
432ed51d,Abril,Filial Norte,3369
5ff57d59,Marco,Matriz,1299
0d9662d5,Janeiro,Filial Norte,2769
18ac0f4e,Maio,Filial Nordeste,4684
6708f369,Fevereiro,Matriz,3090
d8acd473,Julho,Filial Nordeste,3229
6da7225d,Dezembro,Filial Norte,4201
8ff4b6ff,Janeiro,Filial Nordeste,1138
7d8f6fc4,Janeiro,Matriz,4493
b0db15bd,Agosto,Filial Sul,4857
a50e5a90,Abril,Filial Norte,113
0d881026,Agosto,Matriz,136
57866de3,Junho,Filial Sul,689
7c6e59c5,Setembro,Matriz,226
11b96988,Fevereiro,Filial Nordeste,3552
ca957e18,Julho,Filial Sul,3945
33b09858,Maio,Filial Norte,4895
5fce240a,Maio,Filial Nordeste,1308
ea02b9a8,Maio,Filial Sul,306
ca029418,Agosto,Filial Norte,4250
d10ccf36,Junho,Filial Sul,3120
71a2b773,Maio,Filial Nordeste,4689
9f03e2de,Setembro,Filial Norte,2440
0b377b69,Julho,Filial Norte,3411
2a0f63a0,Julho,Filial Nordeste,3105
3e549e5f,Maio,Matriz,683
faf855d0,Outubro,Filial Norte,1648
ebd40723,Marco,Filial Sul,3971
7d1dfdb5,Janeiro,Filial Norte,2196
733a7b46,Dezembro,Matriz,1209
fc4ba8af,Junho,Filial Sul,4318
616358ff,Maio,Filial Sul,670
345e8780,Julho,Filial Nordeste,1073
d3832eaa,Maio,Filial Sul,1268
fb6af4b7,Dezembro,Matriz,813
5bdf5c85,Marco,Filial Sul,868
9fb2c50a,Setembro,Filial Nordeste,4767
1fbdf10e,Outubro,Filial Sul,4990
77ced278,Abril,Filial Sul,4041
fa1d7bdb,Maio,Filial Sul,1647
8556d9c5,Janeiro,Filial Nordeste,3171
67eef0f3,Maio,Filial Sul,459
7613b14d,Outubro,Filial Nordeste,4320
9b6c4cce,Abril,Matriz,2106
781a108f,Janeiro,Matriz,128
afbf2287,Marco,Filial Norte,1130
cc08089c,Outubro,Matriz,4960
ab64ec66,Outubro,Filial Sul,4091
0aba87e9,Abril,Matriz,4591
e274a1fb,Agosto,Filial Nordeste,1329
c03fc0c0,Fevereiro,Filial Norte,4802
5eb1306c,Dezembro,Filial Nordeste,2451
6a41cce5,Outubro,Filial Nordeste,2410
642cb653,Agosto,Filial Norte,4713
08409836,Fevereiro,Filial Sul,613
16d32927,Outubro,Filial Sul,4139
4e9a7088,Agosto,Filial Sul,1478
2edf94ca,Agosto,Filial Norte,1733
2967142c,Fevereiro,Filial Sul,1013
cd0e7aa0,Marco,Filial Norte,3944
61c007ff,Fevereiro,Filial Sul,814
42f6274a,Maio,Filial Sul,3738
2334c2ba,Dezembro,Matriz,3186
b3ed903f,Janeiro,Filial Norte,2462
39fc5126,Julho,Filial Nordeste,1002
d464409a,Novembro,Filial Nordeste,2023
9f417ae6,Junho,Filial Norte,3779
f19fcdca,Dezembro,Filial Norte,4841
3049962d,Marco,Filial Nordeste,4310
702015f9,Marco,Matriz,4676
9798f9ea,Junho,Filial Norte,2345
06d04086,Agosto,Filial Sul,1620
b3d6d41b,Julho,Filial Norte,3013
07ac52a9,Fevereiro,Filial Norte,680
835e42fd,Maio,Filial Norte,725
5a8105f1,Fevereiro,Matriz,2324
417be6be,Outubro,Matriz,1111
22ff1ae5,Junho,Matriz,2543
89e75309,Dezembro,Filial Nordeste,4704
2d33e0c6,Marco,Filial Sul,2138
3239a602,Fevereiro,Filial Nordeste,3997
2593e13f,Abril,Filial Sul,1497
68bfe5fa,Janeiro,Filial Norte,632
96ed3572,Junho,Filial Nordeste,2746
7444f8b5,Agosto,Matriz,305
5e569d77,Abril,Filial Nordeste,2182
26a614c5,Setembro,Filial Norte,3377
051b5612,Julho,Filial Nordeste,220
e8dfc9b2,Junho,Filial Nordeste,1979
9e34bf67,Agosto,Matriz,3148
f7860ad6,Junho,Filial Sul,2965
7e9bbc0a,Maio,Filial Norte,3570
9a2b0a85,Agosto,Filial Nordeste,4059
4b5ee50f,Dezembro,Filial Sul,2215
f1da702c,Maio,Filial Norte,1421
9e776962,Novembro,Filial Norte,3126
cc45f645,Janeiro,Filial Norte,1073
eddb5239,Marco,Filial Nordeste,2552
bc48e69d,Outubro,Filial Nordeste,948
4cf062d9,Agosto,Filial Sul,4590
932b19ea,Abril,Filial Nordeste,2540
03a748eb,Janeiro,Filial Nordeste,4898
8c4d3065,Novembro,Filial Nordeste,1829
a7b96d2f,Abril,Filial Norte,3829
a02f032e,Outubro,Filial Nordeste,2529
ea8db0e1,Outubro,Filial Sul,4441
29a601d7,Setembro,Filial Sul,1479
d00c86ba,Fevereiro,Matriz,2176
92fe69c8,Maio,Matriz,3030
e4ed0904,Novembro,Matriz,1386
0339da89,Junho,Filial Norte,1627
79cd424d,Janeiro,Filial Norte,4479
f5579f69,Dezembro,Matriz,4139
7d20c7b5,Junho,Filial Sul,262
0abf6a25,Outubro,Matriz,3114
9835f7d9,Fevereiro,Filial Norte,268
12f80e75,Maio,Filial Nordeste,1787
6ba8ef16,Julho,Filial Sul,4621
e52f80cb,Outubro,Filial Norte,4440
6891e623,Agosto,Matriz,2775
85c71ef4,Novembro,Filial Sul,1898
3de564ef,Agosto,Filial Norte,3825
f387ac73,Marco,Filial Sul,4067
274f2978,Fevereiro,Filial Nordeste,4756
fc426863,Marco,Filial Nordeste,4938
37f7d178,Julho,Filial Nordeste,854
c3cfdd3c,Julho,Filial Nordeste,4293
d286746f,Dezembro,Filial Norte,1962
d2c06b41,Fevereiro,Filial Norte,1709
721d9ab0,Abril,Filial Norte,3583
2b6514ce,Abril,Filial Nordeste,1732
cbbec43c,Abril,Filial Sul,3129
b2a65acb,Agosto,Filial Nordeste,3443
e3791440,Setembro,Filial Nordeste,4704
